,brazilian,british,cajun_creole,chinese,filipino,french,greek,hawaiian,indian,irish,italian,jamaican,japanese,korean,mexican,moroccan,russian,southern_us,spanish,thai,vietnamese
anise,0.5914082587106317,-1.1472757147460142,-0.7158588177803245,-0.2907049436366458,2.1203902399804444,-0.44715498018427946,3.6362750037490437,-0.817094875514117,-0.6421513675603968,-0.5107810953439402,4.911455225755892,-0.7866064021516282,-1.5460779339638333,-2.529043942529101,3.690645716835721,2.4736448587485795,-0.7486060979962883,-4.694848527515515,2.826243485454956,-2.0677696525116542,2.231701011925454
anisette,-0.03478561310295287,-0.0702687972067717,-0.06397122932848741,-0.07416759188506354,1.9132563878384552,-1.5044766402903096,-0.1225868712079952,-0.03789413322296062,-0.053739650632192035,-0.025717766252219425,-1.0696004485170492,-0.060771484553602505,-0.07972676017819061,-0.2628669931002926,-4.230880967848296,-0.007073196143759705,-0.03287956580192654,-1.6658171478229564,2.710784701209,-0.0055555909343793005,-0.033634751332690345
anjou,-0.010903884190896048,-0.11478674491504408,-0.027898274808019385,-0.11584216810644977,-0.16314032626561237,1.297275624697284,-0.4034858534835011,1.1552036666122982,-0.1369698225460381,-0.057320727775310255,3.3293628319855153,-0.012292687775551956,-0.07770090545484434,-0.037368281979993284,3.80541157073573,-0.12975680377376803,-0.0232793480953571,-1.260780427996801,-0.03410581596894943,-0.03480127437122843,-0.01852259323949735
annatto,-0.5849318280512643,-0.1362117182379167,-0.1079768631839735,-0.9511514786386067,5.498445624399487,-0.2787486594725624,-0.27142204508204626,-0.09419884127237049,-3.005686504795217,-0.11248355451708263,-1.721831995443257,3.9719116670630052,-0.3851153726886048,-0.4837823882431694,3.364936013734038,-0.17851411750818197,-0.1113326844364123,-1.5957982854680983,-0.2905139660140008,-1.7743869390136222,0.06744563497055987
any,-0.07857878853534293,-0.02457092506273969,-0.0028962397073921233,-0.009677957857595485,-0.10570540120458188,-0.06075405703309528,-0.014065067924813573,-0.07394841662085418,-1.2387905743003835,-0.08680421725946594,-0.0396337701870074,3.8905129704089116,-0.015563203317094824,-0.001667788536358422,-0.0010365354718369797,-0.0377732162709364,-0.0024954437285751693,-0.05333585982721848,-0.012300244063903551,-0.10340894883872356,-0.005202002086637091
aonori,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apple,0.0743440346039581,-0.9812316368116782,-0.4932899352707185,0.7936125901544604,4.05111818201607,-0.393682896742017,-2.203604525692399,0.08789546709380211,0.1657438151171442,0.6141517466655737,-0.9527588124629982,0.6182207731146312,0.28358116806642014,0.5532305198054356,-1.6796878927462175,1.000518653576822,-0.03267688748966523,4.374614432191514,1.1721982064226821,1.052679153753308,0.5524434915724444
applegate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
apples,4.217628686501782,1.0038530143123008,-0.617113587173437,-2.637410379015894,-0.6666958356947644,1.9214605856374816,-1.4292166086220706,-0.506209191162863,1.2549701659601746,0.957645001401367,-3.6079186425613585,-3.9038615483197523,0.2672971595509732,0.5299038603516343,-1.7362031410793468,0.03886486858257627,2.2130181572870775,1.2444445656715548,1.0913813907422405,-1.3278008681813604,0.22180000742284484
applesauce,-0.20485502651534934,0.11455786364856795,-0.1472468315192402,-0.26005693576336353,-0.5240389960140699,-2.695215958952044,2.6973532514371548,-0.024320547677210085,0.6178484760060367,-0.43913036915183873,-2.91766193763671,-0.7714823879852688,-0.4999238496267861,-0.08380905161381226,-1.628308583277465,-0.549866750932385,1.682790788681278,2.0575963533933557,-0.24090619615645614,0.5465737133866057,-0.07887960492256432
applewood,-0.16613233824860166,-0.030661012095826,-0.24708449651654316,-0.05939091158335228,-0.015280562302791513,0.9769394918549775,-0.05330713620366886,-0.05747237883095255,-0.027975470787170192,-0.12594172164843523,3.739277111450174,-0.06050910950003687,-0.0648912928037884,-0.0488247878067648,-1.1889792345808559,-0.0800887426040077,-0.035985925764951916,1.0537840311241962,2.082887250092054,-0.013118703721170752,-0.01496576294443041
apricot,-1.2454576725186433,0.39111910362296337,-0.837560461518864,-1.2220501417168363,-1.2962195867581727,-0.11445222799685498,-3.2994891426067015,1.374181459538748,0.28883710873440155,0.6063783436251224,-0.2634107131684153,-1.0857169455086133,-0.31217886058951055,-0.42938385659728834,-2.542911512030089,4.079414375712715,2.0601456765442903,-3.8409758181466116,0.4240043207819878,-1.061929838640576,-0.42071367272716664
apricots,-0.13773492790001562,-0.6262505637331842,-0.16279828744410052,-1.6979052959352283,-0.46101874670842,2.5796095405407544,1.0194158667593165,-0.0914711680988146,-0.7744032190649462,-0.1984044481728002,-0.22576287682155077,-0.13951287623761502,-1.1174371958628608,-0.21623904757145773,-1.7989631449254442,3.175744446258955,0.4227050610178295,-1.7305285137331596,-0.39092495937742355,1.3497485632683817,0.43470346332274995
aquavit,-0.08544369742626848,-0.0034755939104102887,-0.005445133033375056,-0.002997979234706008,-0.01076375985008598,1.5943534596128592,-0.003758646402644497,-0.0027342746494400257,-0.0030213845049462834,-0.047755336177342525,-0.046329096689117104,-0.0013151992060164682,-0.009475578877026651,-0.006086054076395767,-0.003796961341239589,-0.002199726980858605,-0.05334867220844067,-0.012100239952754098,-0.02765945140171798,-0.0018713102051607599,-0.0014265689839775394
arak,-0.006992488769003267,-0.014709723828197442,-0.004306472953071966,-0.0992293889056434,-0.0015479536915180277,-0.10942148210229252,-0.08729393298352221,-0.0016462794323538138,-0.052048095523084884,-0.011686136081610322,-0.13141475636942285,-0.006482027358976243,-0.24981068599761735,-0.017565216975812974,-0.3861865642917348,0.6865966763448867,-0.003990901812228647,-0.09716137165682241,-0.013955525943632687,-0.7120024166455876,-0.01998625827242562
arame,-0.0016445308308397247,-0.008050937218148221,-0.0024511825804991332,-0.002905990888839162,-0.04331655430225506,-0.014599071818426543,-0.033686680516251455,-0.015864554037038955,-0.013978623386582893,-0.00976953261204659,-0.004620667378649476,-0.005516832375126818,0.04631468278108981,-0.04101023441065754,-0.006500277891307651,-0.012147102236103153,-0.00869278676906542,-0.0024167437033387456,-0.03180333166778143,-0.0009303807578969829,-0.02942534264361669
arbol,0.4112630467800755,-0.06545955716993565,-0.062101184587617035,2.342648263959311,-0.7353129131086905,-0.6929171769047018,-0.10465109989313608,-0.05329560519619587,0.36754966094551467,-0.059851545957900036,-0.6222358877394812,-0.1316811361354592,-0.5442008035442396,-0.27757994803608566,2.911588205010927,0.5726798336204446,-0.0471073062031482,-0.11229266305458241,-0.5144434714656047,0.02842087966780508,-0.21868529767952014
arborio,-1.4842428352462234,-0.21308340167187703,-0.4454055489153005,-1.3654913541526008,1.608551855759613,-4.359573403134593,-2.317309849069965,-0.20823588767460924,-0.7051439793154803,-0.21380776106061852,14.787636253064578,-0.3448052113689822,-1.126432387535443,-0.2639805826006349,-2.3315472501329166,-1.2959723436664647,-0.20077422933981406,-0.5444035069572613,0.5187246623773855,-0.3947485446220836,-0.15843245024929795
arctic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arepa,-0.013903942941580658,-0.007872506065187895,-0.0022435485448764458,-0.010058320075775135,-0.00363670067631961,-0.008052611310677103,-0.001513461652125789,-0.005217329686921283,-0.02687534798845304,-0.0038198957515580014,-0.18461331558188673,-0.007305469451179941,-0.04351706983590724,-0.0035600986538653146,3.288816269637137,-0.003690621242725455,-0.007228057207889032,-0.009210522522266795,-0.0027628579717764996,-0.0011496213978336837,-0.002021735272149414
argo,-0.0007576232078663623,-0.0052506784387362105,-0.0017912027294303065,0.6764604402475678,-0.009001576200309119,-0.002245148502348713,-0.00045297560938549204,-0.05029057182019607,-0.01158644717217771,-0.002144119929862879,-0.001512938645651334,-0.0016255426222484158,-0.22239948676531904,-0.09027096037364701,-0.0016990116881136943,-0.003034197228277262,-0.001362063728225387,-0.26608470190996364,-0.011442032540120113,-0.007537929281918078,-0.014988348797937224
arhar,-0.006833748971546258,-0.002308171851203693,-0.005714829657041393,-0.017018377099641543,-0.005800769042612784,-0.004193033741269945,-0.009859290135484243,-0.0016588372345251422,0.6460058725959343,-0.0010821954166031678,-0.005594234770884273,-0.008285143393463411,-0.22372841680548944,-0.016678198675921758,-1.1376883850732402,-0.01913390415071508,-0.003477729406592549,-0.012759913324081409,-0.016473482034243096,-0.007623539644665293,-0.004012859268982455
armagnac,-0.11766771199154448,-0.07734250621071273,-0.07494665687605075,-0.214510913801151,-0.09821454589685662,1.743905137368433,-0.17874734375748405,-0.0038376609349456362,-0.07272483845636123,-0.037938763316468824,-1.9340656374382468,-0.06467012470877215,-0.21561208126829012,-0.017241960727669127,-0.33443747236695615,-0.06535085675602265,-0.09805176619263214,-0.7557930345940002,1.4383968906669187,-0.02094624269485083,-0.021068594822734595
arrabbiata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arrow,4.756359880965257,-0.051210328353392245,-0.003357554069169105,-0.07337305555076458,-0.016854049551081194,-0.20680793583530743,-0.4067614329682042,-0.0007924543042762209,-1.1449590868036847,-0.008040284463554339,-0.5241859385811987,-0.058346869727826586,-0.1418421646771367,-0.007244051160449862,-0.04938437600364026,-0.002532228523774983,-0.03767432549168879,-0.02264842768422363,-0.023095352188107265,-0.025291935593441187,-0.0031707023968092344
arrowroot,-0.9902607738975432,0.1959447609722277,-0.09616925447042884,1.8751578145594585,-1.1808723589803103,-0.5037758859049205,-0.27420148542810474,-0.37260382464054326,1.1919159944690765,0.35598198246255347,0.8137838177837435,-0.4959126209269302,-1.429360235217139,-0.38674325246693425,-0.4499505760481886,-0.09745134650109312,0.43197029067613424,-0.8140049371574133,-0.24195278809702636,2.062955930891535,-0.2938213062991912
artichok,-0.4790043956346711,-0.10362837869534343,0.21163936269146177,-0.2699388491550403,-0.20330536144661165,-0.20026619288792943,1.3624253630752587,-0.1257200337186076,-0.1921806625932253,-0.08462890327240627,0.08236147165689889,-0.041167504649549706,-0.22432199636798178,-0.144178271468489,-2.08329702602903,-0.5285471315407121,-0.08546873938656165,-2.9871283831270667,2.083862477466873,-0.13305342696313055,-0.0622912287205882
artichoke,-2.6102443643729893,-0.23169017066491962,0.09491072957702666,-0.512587411381151,-0.5588921250696997,0.39669832682987927,-0.562825678087118,-0.22836413239386022,-0.44387919779330787,-0.2057846276988054,0.5969034614344456,-0.1876476651108622,-0.556254518368204,-0.18642982210236544,-0.7234631978176256,-0.018300421722248276,-0.20105054901500358,-2.348529948326236,1.5585390563104913,-0.21538231339617395,-0.0960185672812794
artichokes,-0.37097011597267876,0.12747054467826371,-0.08518723544128978,-0.7416111447797641,-0.24379634969837538,-0.34835149471887344,0.008970799270257984,-0.13275769082704938,-0.4668868603482921,-0.24073054664212584,3.7374955129419023,-0.45468379494201844,-0.5337167558888902,-0.12556742837342472,-1.2956748091048047,-1.4796452550688206,-0.38696269114827314,-2.4927672410168142,1.8947531707702563,-0.15219551404901188,-0.07608390067796035
artificial,-0.0007957107293377239,-0.011881528524727538,-0.0006936973997739921,-0.020633198046068828,-0.004285435042432288,-0.005363497007835078,-0.01304435050795124,-0.001300211207571281,0.07949369870096844,-0.014814644141510312,-0.016690492072005042,-0.003462611644741252,-0.003406573157885691,-0.0013702491460089328,-0.006243488295414919,-0.004235541345617192,-0.0023975108779087408,-0.11778877410609959,-0.005041750276587108,-0.010127263727063286,-0.0031105359585426925
artisan,-0.019005394665635056,-0.008710254565237587,-0.00964099357359406,-0.07250941529940029,-0.0007764694122156926,-0.08176980343540302,-0.025556741929407677,-0.014497411938850012,-0.019716279192348005,-0.007252510435028038,5.083960554475326,-0.006625035367595268,-0.02321052114420459,-0.012849600727945758,-0.30293004851770977,-0.007784300590860084,-0.005115465026007748,-0.8379800697273443,-0.05454158535131071,-0.023589936303958683,-0.004118305382059927
arugula,-0.6580223741563335,0.39920653589154764,-0.14450691619697273,-2.0993117340902354,-0.46184416540986606,0.5803512072196868,-1.054983748446756,-0.29881422999409235,-0.5065155957092469,-0.2509803659686273,3.04659205257548,-0.24925067284364819,1.4995705131300248,-0.40830959678720513,0.1562609823953158,1.1707097617214821,-0.3282613944273576,-0.9666331885259888,-2.1139125767086746,-0.23069805660410897,-0.2614380359051979
asada,-0.01725546283105608,-0.00526939129130167,-0.0024749062838733595,-0.02630976948558758,-0.002367215374470241,-0.012643293795623862,-0.0020243831384550008,-0.005882332479121901,-0.003957992189306154,-0.002909222959075249,-0.02097034539206656,-0.002154382951008182,-0.012737766235508863,-0.0014705122377508021,0.14404719302064295,-0.0033684214069704147,-0.0019639019570255154,-0.03203148726622824,-0.015400670485700327,-0.012003054792073845,-0.0038634331577048543
asadero,-0.15866334844128366,-0.026705062938425752,-0.05284128212634938,-0.07228941196830573,-0.5093602803121092,-0.07353378912632076,-0.0781058326002875,-0.027353835746908875,-0.19618795151674115,-0.021178483346384062,-1.064755074156037,-0.03560309016612389,-0.07060020645910262,-0.01702413420011059,6.190838490805932,-0.06684571487155805,-0.025400249801467666,-0.19880970857555322,-0.47124428297726145,-0.03944614929581693,-0.025765651338140294
asafetida,-0.09344774516710076,-0.12564768856717154,-0.05924912048435544,-0.36155370004278586,-0.2572305426872775,-0.2136010586212717,-0.233662506490415,-0.05316854360940403,-1.8268760008394234,-0.0792759357241456,-0.9766785831556489,-0.12398733893140791,1.7514040871455612,-0.08296515120885571,-2.1980741061903855,-0.43310222333706005,-0.06259887536825336,2.151078239625034,-0.15400984243831042,-0.7330460211241976,-0.08952470478213852
asafoetida,-0.13189445297171257,-0.185454277786613,-0.11707075658896389,-0.40409029700112015,-0.1656585277819288,-0.25742865926209163,-0.16433611093127742,-0.06311759194562198,2.101826189740448,-0.1108847531253029,-0.25909331768997707,-0.28665206326762077,-0.6184601183102154,-0.11463661456974317,-2.765202703640153,-0.5762877795085456,-0.07994382761786502,-1.8100685156413265,-0.10490965845912029,-0.8482669937893734,-0.15634581295894243
asakusa,-0.0012694949643994131,-0.00392128829217775,-0.024800978553489787,-0.06164674958469833,-0.006336150493843604,-0.003483611053934385,-0.009659129488240813,-0.0012549205427036453,-0.007022307539533235,-0.0019780008553256802,-0.0846222269422438,-0.005193732517034826,0.5383727294399604,-0.008816106623276986,-0.03463487106141752,-0.0007995878308434442,-0.002765998861726482,-0.004594897779312795,-0.0024468843017908673,-0.02971676267600879,-0.0102237821282249
ascorbic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asiago,-0.5218815685676101,-0.2251149548300185,0.02157201937253219,-0.5323404108954026,-0.2342885067582169,-2.0558508613808937,-1.0901692632867452,-0.08206728305023624,-0.3880981841613456,0.18015981885823637,5.971326122900332,-0.07968284854079527,-0.29311054185479024,-0.09150967573305863,-2.619359174379558,-0.21980369570892844,-0.09816121040200737,1.3250329097634108,1.819955298506106,-0.16076484982014455,-0.06906919745471306
asian,-1.201235328073116,-0.2777692740277262,-0.37495731716783554,0.04805886137679411,0.13751474185190576,-0.2835469277221539,-0.24969838060097677,-0.45770050109307103,-1.2282138195248207,-0.2284591923014673,-3.5035271250025284,-0.7226575970147582,-1.2588465615963105,2.8384021759863534,-3.0123543375786657,-0.45568874810627374,-0.2982538576366781,1.7886908541895934,-0.9718584847525086,1.4584135601378743,1.4215010077983583
asparagus,-1.4882035940300955,-0.5481190056629408,-0.2856679836408791,0.6489926542060745,-1.7791144519374036,2.5139329629239158,-1.592236507098853,-0.804935615672137,0.6395597836249722,-0.7040961069189886,2.582763155501596,-0.9769659830550033,1.4153930606292247,-1.2925382982202067,-0.42953397005800315,-1.411837283489028,-0.09287550254194914,-2.743214911044057,0.9540473162313324,2.0682402662833526,0.5356940118799456
aspic,-0.00023041078823627149,-0.004772334838043468,-0.0004408103368468375,0.3437012576176166,-0.03872042637181545,-0.013815529581371442,-0.002695458175040315,-0.006956036785528824,-0.003350990495745506,-0.0032885551037528417,-0.015548229822817648,-0.009293556357640611,-0.004575167888326962,-0.006713954585345889,-0.002140030795981825,-0.001621512331392191,-0.0027269725741618407,-0.021735865671564766,-0.0017145087834577095,-0.0024699973649617594,-0.022253716062415607
